# type=bd_tepai
# delta=0.0015339807878856412
# N_tepai=1000
# n_samples=100
# tepai_start_time=0.5
# initial_state=plus_flip
# seed=0
# overhead_final=1.006695948086362
# gamma_final=1.0062470841564606
# expected_num_gates=5672.213996995615
time,observable,rms_error,max_bond_dim,cost,gate_count,overhead
0.5,0.9622804074327871,1.0080825063596421e-13,4.0,427.0,20000.0,1.0
0.6,0.9481527704262581,0.0035808483874142684,7.39,1614.61,21133.17,1.0013356171028558
0.7,0.9306260174916315,0.006644071051867207,7.91,2033.71,22264.76,1.002673018078757
0.8,0.9093731849276171,0.009473922771339209,8.64,2587.73,23398.71,1.004012205310275
0.9,0.8847965150956324,0.012768370033686896,9.83,3246.16,24531.75,1.0053531811831633
1.0,0.8562000334004959,0.015337024010884553,10.48,3687.04,25663.92,1.006695948086362
